timestamp,temp,hum,rain,prev_sm,target_sm
49334400000,20.5,62,0.0,3.32,3.27
49420800000,19.4,73,0.0,3.27,3.23
49507200000,19.7,62,0.0,3.23,3.18
49593600000,20.1,58,0.0,3.18,3.13
49680000000,20.2,64,0.0,3.13,3.09
49766400000,20.0,77,0.0,3.09,3.05
49852800000,20.7,66,0.0,3.05,3.01
49939200000,19.8,71,0.0,3.01,2.96
50025600000,19.2,75,0.0,2.96,2.92
50112000000,19.6,76,0.0,2.92,2.88
50198400000,20.2,66,0.0,2.88,2.85
50284800000,19.5,72,0.0,2.85,2.81
50371200000,20.0,67,0.0,2.81,2.78
50457600000,19.9,63,0.0,2.78,2.74
50544000000,19.1,69,0.0,2.74,2.71
50630400000,20.2,61,0.0,2.71,2.67
50716800000,19.7,66,0.0,2.67,2.64
50803200000,20.6,62,0.0,2.64,2.6
50889600000,19.9,63,0.0,2.6,2.57
50976000000,19.5,78,0.0,2.57,2.54
51062400000,19.3,75,0.0,2.54,2.51
51148800000,20.1,65,0.0,2.51,2.47
51235200000,20.7,66,0.0,2.47,2.44
51321600000,21.9,61,0.0,2.44,2.41
51408000000,21.2,68,0.0,2.41,2.39
51494400000,20.6,68,0.0,2.39,2.36
51580800000,20.5,71,0.0,2.36,2.33
51667200000,20.8,66,0.0,2.33,2.3
51753600000,21.4,64,0.0,2.3,2.28
51840000000,21.2,62,0.0,2.28,2.25
51926400000,21.7,58,0.0,2.25,2.23
52012800000,21.4,56,0.0,2.23,2.2
52099200000,21.1,55,0.0,2.2,2.17
52185600000,20.3,61,0.0,2.17,2.15
52272000000,20.5,62,0.0,2.15,2.13
52358400000,20.8,62,0.0,2.13,2.1
52444800000,21.0,66,0.0,2.1,2.08
52531200000,21.7,46,0.0,2.08,2.06
52617600000,21.1,56,0.0,2.06,2.04
52704000000,20.8,65,0.0,2.04,2.01
52790400000,21.3,61,0.0,2.01,1.99
52876800000,21.0,61,0.0,1.99,1.97
52963200000,21.2,55,0.0,1.97,1.95
53049600000,21.1,60,0.0,1.95,1.93
53136000000,20.9,67,0.0,1.93,1.91
53222400000,19.8,75,0.0,1.91,1.89
53308800000,20.5,63,0.0,1.89,1.88
53395200000,20.1,67,0.0,1.88,1.86
53481600000,20.6,61,0.0,1.86,1.84
53568000000,20.2,66,0.0,1.84,1.82
53654400000,20.5,66,0.0,1.82,1.81
53740800000,20.9,68,0.0,1.81,1.79
53827200000,22.3,63,0.0,1.79,1.78
53913600000,22.5,55,0.0,1.78,1.77
54000000000,22.1,55,0.0,1.77,1.75
54086400000,21.4,67,0.0,1.75,1.74
54172800000,20.3,81,0.0,1.74,1.73
54259200000,20.2,76,0.0,1.73,1.71
54345600000,20.5,61,0.0,1.71,1.7
54432000000,21.0,59,0.0,1.7,1.69
